codigo,fecha_radicacion,nombre_proyecto,valor_inicial_proyecto,valor_adicional,valor_total_proyecto,sector,municipio,entidad_presenta,estado_proyecto
70383,2007-09-04,Mejoramiento de 90 viviendas en el municipio de Repelón en el Departamento del Atlántico,472338200,0,472338200,Vivienda,Repelon,Infraestructura,DEVUELTO
70384,2007-09-05,Mejoramiento de 50 viviendas de interés social en el municipio de Repelón. Atlántico,265000000,0,265000000,Vivienda,Repelon,Repelon,ESTUDIO
70385,2007-09-05,Adecuación de la estación del CAI de policia de Sabanalarga. Departamento del Atlántico,34488960,0,34488960,Seguridad,Sabanalarga,Interior,RECURSOS ASIGNADOS
70386,2007-09-05,Mejoramiento genetico ovino en el Departamento del Atlántico,275524030,0,275524030,Agropecuario,Departamento,Desarrollo,RECURSOS ASIGNADOS
70387,2007-09-07,Construcción de aulas tipo IV en la Institución Educativa José David Moctezuma Recuero (sede 3 - Escuela Diego A. de castro) del casco urbano del municipio de Repelón,184590985,0,184590985,Educación,Repelon,Repelon,VIABLE
70388,2007-09-11,Construcción de puente vehicular en el Barrio de Vista Mar en el municipio de Puerto Colombia,72007677,0,72007677,Transporte y Tránsito,Puerto Colombia,Puerto Colombia,DEVUELTO
70389,2007-09-12,Construcción aula múltiple en la Institución Escuela Normal de Manatí. Atlántico,139394725,0,139394725,Educación,Manatí,Manatí,VIABLE
70390,2007-09-13,Construcción de redes eléctricas secundarias en la carrera 1 hasta la 3 con calle 1 Barrio San José en el municipio de Polonuevo,34434656,0,34434656,Electrificación,Polonuevo,Polonuevo,RECURSOS ASIGNADOS
70391,2007-09-18,Adecuación de cancha de softbol Barrio Villa Esperanza en el municipio de Malambo. Atlántico,53002064,-14140246,38861818,Deporte,Malambo,Malambo,RECURSOS ASIGNADOS
70392,2007-09-18,"Construcción y reparación del sistema eléctrico de la E.S.E. Hospital Departamental de Sabanalarga. Atlántico, Etapa I, subestación eléctrica de 225 KVA, acometida de media y baja tensión, tableros de distribución y adecuaciones eléctricas",316705200,0,316705200,Salud,Sabanalarga,Gerencia Salud,RECURSOS ASIGNADOS
70393,2007-09-19,"Capacitación y transferencia de tecnología mediante seminarios para los cultivos de sorgo y maíz en los municipios de Suán, Repelón, Campo de la Cruz y corregimiento de Bohórquez",25765000,0,25765000,Agropecuario,"Suán, Repelón, Campo de la Cruz",Desarrollo,VIABLE
70394,2007-09-24,Dotación de implementos deportivos a escuela de formación deportiva,16000000,0,16000000,Deporte,Barranquilla,Barranquilla,DEVUELTO
70395,2007-09-25,"Construcción de redes eléctricas primarias y secundarias en la calle 13 con carrera 7 sur en la vereda ""El Carmen en el municipio de Malambo. Departamento del Atlántico""",43274112,0,43274112,Electrificación,Malambo,Malambo,RECURSOS ASIGNADOS
70396,2007-09-25,Reparación y Construcción de la urgencia de la E.S.E. Hospital Departamental de Sabanalarga,34489000,0,34489000,Salud,Sabanalarga,Gerencia Salud,RECURSOS ASIGNADOS
70397,2007-09-25,Adecuación de las garitas de seguridad del centro de penitenciario del Bosque de la ciudad de Barranquilla,34395400,0,34395400,Seguridad,Barranquilla,Interior,RECURSOS ASIGNADOS
70398,2007-09-26,suministro de insumos y equipos a la Estación Psicícola del Incoder dentro el programa de repoblamiento de peces en los cuerpos de agua en el Departamento del Atlántico,49831280,0,49831280,Agropecuario,Departamento,Desarrollo,RECURSOS ASIGNADOS
70399,2007-09-26,Realización de diseños estructurales y estudios en diversas áreas para la adecuación y construcción de los centros de atención en salud de nivel I y II del Departamento del Atlántico,50000000,0,50000000,Salud,Departamento,Gerencia Salud,RECURSOS ASIGNADOS
70400,2007-10-01,Aportes para la casa del poeta Julio Florez Ordenanza 000030 de 2003 convenio con la Fundación Coprous en el municipio de Usiacurí. Departamento del Atlántico,205740000,0,205740000,Cultura,Usiacurí,Usiacurí,RECURSOS ASIGNADOS
70401,2007-10-01,Construcción de la plazoleta cultural y protección del talud en la casa museo del poeta Julio Florez en el municipio de Usiacurí. Departamento del Atlántico,662940000,0,662940000,Cultura,Usiacurí,Usiacurí,ESTUDIO
70402,2007-10-02,Mejoramiento de 50 viviendas de interés social en diferentes Barrios del municipio de Malambo,238550000,0,238550000,Vivienda,Malambo,Malambo,VIABLE
70403,2007-10-02,Adecuación parque central en el corregimiento de Villa Rosa en el municipio de Repelón. Atlántico,42126795,0,42126795,Deporte,Repelon,Repelon,VIABLE
70404,2007-10-02,Adecuación parque El Paso en el municipio de Manatí. Atlántico,68005960,0,68005960,Deporte,Manatí,Manatí,DEVUELTO
70405,2007-10-02,Construcción parque de la convivencia en el municipio de Sabanalarga,390039977,0,390039977,Convivencia,Sabanalarga,Interior,RECURSOS ASIGNADOS
70406,2007-10-03,Construcción de línea primaria eléctrica en la vereda San Pablo en el municipio de Polonuevo. Departamento del Atlántico,40947323,0,40947323,Electrificación,Polonuevo,Polonuevo,RECURSOS ASIGNADOS
70407,2007-10-08,Construcción de parqueadero del Centro Artesanal de Usiacurí. Departamento del Atlántico,43000000,0,43000000,Turismo,Usiacurí,Desarrollo,RECURSOS ASIGNADOS
70408,2007-10-09,"Construcción de redes aereas secundarias trenzadas en el Balneario Punta Roca, corregimiento de Sabanilla frente a la sede Campestre del Country Club, kilómetro 6 de la antigua carretera a Sabanilla en el municipio de Puerto Colombia",39055710,0,39055710,Electrificación,Puerto Colombia,Puerto Colombia,VIABLE
70409,2007-10-10,Repotenciación y mejoramiento de redes secundarias del Barrio Villa Esperanza en el municipio de Malambo,33349882,0,33349882,Electrificación,Malambo,Infraestructura,RECURSOS ASIGNADOS
70410,2007-10-10,Mejoramiento de 50 viviendas de interés social Urbanización Villa Esperanza. Municipio de Malambo - Atlántico,233224550,0,233224550,Vivienda,Malambo,Malambo,VIABLE
70411,2007-10-11,Desmonte de cubierta en la Escuela Normal superior Nuestra Señora de Fatima en el Municipio de Sabanagrande,28044905,0,28044905,Educación,Sabanagrande,Infraestructura,RECURSOS ASIGNADOS
70412,2007-10-12,Construcción de redes eléctricas secundarias en la entrada principal del Barrio Villa Esther (carrera 12 y 13 con calle 19A) en el municipio de Malambo,43340231,0,43340231,Electrificación,Malambo,Infraestructura,RECURSOS ASIGNADOS
70413,2007-10-12,Construcción de la vía de acceso al muelle de embarcaciones menores de la escuela suboficiales ARC de Barranquilla,272467317,0,272467317,Seguridad,Barranquilla,Interior,ESTUDIO
70414,2007-10-19,"Limpieza, adecuación y rectificación del canal de los patos y la Floresta. Municipio de Manatí. Departamento del Atlántico",25296247,0,25296247,Mitigación de Riesgos Naturales y Antropicos,Manatí,Interior,RECURSOS ASIGNADOS
70415,2007-10-23,AdecuacIón parque La Concepción en el municipio de Ponedera. Atlántico,59829978,0,59829978,Deporte,Ponedera,Ponedera,VIABLE
70416,2007-10-23,Construcción del puesto de salud del Corregimiento de Puerto Giraldo en el municipio de Ponedera. Atlánticio,150000000,74213880,224213880,Salud,Ponedera,Gerencia Salud,RECURSOS ASIGNADOS
70417,2007-10-23,Construcción de la cubierta para la sede de la Asociación de Mejoras Públicas del municipio de Sabanalarga. Atlántico,89137745,0,89137745,Cultura,Sabanalarga,Sabanalarga,RECURSOS ASIGNADOS
70418,2007-10-23,Optimización y ampliación del sistema de acueducto del corregimiento de Puerto Giraldo en el municipio de Ponedera.,188130097,0,188130097,Agua Potable,Ponedera,Agua Potable,RECURSOS ASIGNADOS
70419,2007-10-23,Dotación de la E.S.E. del Centro de Salud del Municipio de Usiacurí. Departamento del Atlántico,192200000,0,192200000,Salud,Usiacurí,Usiacurí,VIABLE
70420,2007-10-23,Construcción de la canalización en concreto rígido de la carrera 16 entre calles 5B y 6 en el Corregimiento de Salgar en el municipio de Puerto Colombia,43208222,0,43208222,Mitigación de Riesgos Naturales y Antropicos,Puerto Colombia,Infraestructura,DEVUELTO
70421,2007-10-24,Construcción del cerramiento en la Institución Educativa María Inmaculada sede No. 1 en el municipio de Baranoa. Departamento del Atlántico,58447244,0,58447244,Educación,Baranoa,Educación,VIABLE
70422,2007-10-24,Construcción y remodelación del Hospital Juan Domínguez Romero de Soledad -  Atlántico. Etapa I Consultorio Odontológio,11944072,0,11944072,Salud,Soledad,Salud,RECURSOS ASIGNADOS
70423,2007-10-24,Remodelación de la Sala de Cirugía en la E.S.E. Hospital Departamental de Sabanalarga. Atlántico,339465576,0,339465576,Salud,Sabanalarga,Salud,RECURSOS ASIGNADOS
70424,2007-10-30,Adecuación de la estación del CAI de policia de Soledad 2000. Departamento del Atlántico,44500000,0,44500000,Seguridad,Soledad,Interior,RECURSOS ASIGNADOS
70425,2007-10-30,"Adecuación general del coliseo de ferías ""Rafael Barvo González"""" del municipio de Sabanalarga""",123814828,0,123814828,Productividad y Competitividad,Sabanalarga,Desarrollo,RECURSOS ASIGNADOS
70426,2007-10-30,Adecuación funcional de la plataforma anexa del Castillo de Salgar en el municipio de Puerto Colombia,500000000,0,500000000,Turismo,Puerto Colombia,Desarrollo,DEVUELTO
70427,2007-10-31,Fortalecimiento al proceso de formación artística de la Banda Municipal de Malambo,15000000,0,15000000,Cultura,Malambo,Malambo,DEVUELTO
70428,2007-11-02,"Construcción de una (1) cancha múltiple, tres (3) laboratorios (ciencia - física - química) y una (1) biblioteca en la Institución Educativa Nuestra Señora de La Candelaria. Municipio de Malambo. Departameno del Atlántico",429531677,0,429531677,Educación,Malambo,Educación,RECURSOS ASIGNADOS
70429,2007-11-06,Aquisición de una ambulancia de traslado asistencial básico para el Hospital Juan Domínguez Romero E.S.E. de Soledad. Atlántico,120000000,0,120000000,Salud,Soledad,Salud,VIABLE
70430,2007-11-08,Construcción obras complementarias del centro de vida del adulto mayor en el municipio de Puerto Colombia,34512419,0,34512419,Familia,Puerto Colombia,Puerto Colombia,RECURSOS ASIGNADOS
70431,2007-11-09,Instalación de redes de acueducto Barrio Solimar en el corregimiento de Salgar en el municipio de Puerto Colombia,190993460,31554090,222547550,Agua Potable,Puerto Colombia,Puerto Colombia,RECURSOS ASIGNADOS
70432,2007-11-09,Desmonte de cubierta y adecuaciones generales en la Institución Educativa Antonia Santos en el municipio de Malambo. Departamento del Atlántico,43193195,0,43193195,Educación,Malambo,Infraestructura,RECURSOS ASIGNADOS
70433,2007-11-13,Optimización del sistema de acueducto del Corregimiento de La Peña en el municipio de Sabanalarga,476308480,0,476308480,Agua Potable,Sabanalarga,Agua Potable,RECURSOS ASIGNADOS
70434,2007-11-14,Dotación de equipos de computación para el Hospital Juan Domínguez Romero de Soledad E.S.E. en el departamento del Atlántico,18504320,0,18504320,Salud,Soledad,Gerencia Salud,RECURSOS ASIGNADOS
70435,2007-11-14,Construccion Planta Fisica y Ampliacion en la E.S.E. Hospital de Santo Tomas Atlantico (Ampliacion y Adecuacion Sala de Parto),74970285,0,74970285,Salud,Santo Tomás,Gerencia Salud,ESTUDIO
70436,2007-11-15,Adecuación centro de vida del adulto mayor en el municipio de Tubará,18999705,20180924,39180629,Familia,Tubará,Gerencia Capital Social,RECURSOS ASIGNADOS
70437,2007-11-15,Apoyo a las obras urbanísticas de la Urbanización Villa Sofy en el municipio de Santo Tomás. Atlántico,398085909,0,398085909,Vivienda,Santo Tomás,Santo Tomás,RECURSOS ASIGNADOS
70438,2007-11-16,"Aportes para la preservación, sostenimiento y administración del Centro Cultural antiguo Edificio de la Aduana Patrimonio Cultural de la Nación en Barranquilla Departamento del Atlántico",1500000000,0,1500000000,Cultura,Barranquilla,Cultura,VIABLE
70439,2007-11-17,Aporte para el mantenimiento y conservación preventiva al mural simbología Barranquilla del Maestro Alejandro Obregón en el Edificio de la Aduana,35000000,0,35000000,Cultura,Barranquilla,Cultura,VIABLE
70440,2007-11-20,Construccion de Planta Fisica y Ampliacion en la E.S.E. para la Optimizacion del Interno y Externo (Construccion de Casino) en el Hospital Local de Malambo Atlantico.,42927495,0,42927495,Salud,Malambo,Malambo,ESTUDIO
70441,2007-11-22,"Impermeabilizacion de Losas de Cubierta, Rehabilitacion de las Instalaciones Electricas en la Institucion Educativa Escuela Normal de Manati, Atlantico",117004908,0,117004908,Educación,ManatÍ,Manatí,ESTUDIO
70442,2007-11-22,Construcción de redes electricas en el Barrio la Loma calle 2A y 3 entre carreras 3 y 4A municipio de Tubará,40069000,0,40069000,Electrificación,Tubará,Infraestructura,RECURSOS ASIGNADOS
70443,2007-11-22,Adecuación y mantenimiento de las estructuras de la cancha múltiple y del paraninfo de la institución educativa Juan XXIII del municipio de Malambo - Atlántico,26193928,0,26193928,Educación,Malambo,Malambo,ESTUDIO
70444,2007-11-22,Adecuación y Dotación de casas de cultura como espacio formativo en el area de Artes Plásticas en los municipios del departamento del Atlántico,300000000,0,300000000,Cultura,Departamento,Cultura,RECURSOS ASIGNADOS
70445,2007-11-23,"Construcción de una cancha multiple en el parque Las Cayenas, municipio de Santo Tomas departamento del Atlántico",30345548,0,30345548,Deporte,Santo Tomás,Santo Tomás,VIABLE
70446,2007-11-26,Aportes fortalecimiento del desarrollo agricola a traves del fomento del cultivo de hortalizas y trabajo comunitario en el caserio de malambito viejo del municipio de Soledad en el departamento del Atlántico,17000000,0,17000000,Agropecuario,Soledad,Desarrollo,RECURSOS ASIGNADOS
70447,2007-11-29,Obras Exteriores del Parador Turistico de Santa Veronica de Juan de Acosta.,116556635,0,116556635,Turismo,Juan de Acosta,Desarrollo,RECURSOS ASIGNADOS
70448,2007-11-30,"Aportes para la Implementacion y Transparencia Tecnologica del Cultivo del Algodón en los Municipios de Sabanalarga, Piojo, Repelon y Manati en el Departamento del Atlantico.",578705400,0,578705400,Agropecuario,Sabanalarga,Desarrollo,VIABLE
70449,2007-11-30,"Sistema de Alcantarillado Sanitario en el Barrio Nueva Esperanza y Urbanizacion los Angeles del Municipio de Sabanalarga Zona Sur, Departamento del Atlantico.",1362441337,0,1362441337,Alcantarillado,Sabanalarga,Agua Potable,VIABLE
70450,2007-12-03,"Construcción de 5 aulas de prescolar para la institución educativa Nuestra Señora de Fátima, municipio de Sabanagrande, Atlántico",297480822,0,297480822,Educación,Sabanagrande,Educación,VIABLE
70451,2007-12-03,"Ampliación de la redes de acueductos del barrio Abajo municipio de Santa Lucía, departamento del Atlántico",39988405,0,39988405,Agua Potable,Santa Lucía,Agua Potable,RECURSOS ASIGNADOS
70452,2007-12-03,Apoyo Economico para la Construcción del auditorio del colegio Barranquilla para Señoritas en el municipio de Barranquilla,420420621,0,420420621,Educación,Barranquilla,Educación,VIABLE
70453,2007-12-03,Construcción sistema de almacenamiento para la captación de agua del Molino de Viento en la Vereda Aguas Frías en el municipio de Usiacurí - Atlántico,13492520,0,13492520,Agua Potable,Usiacurí,Agua Potable,RECURSOS ASIGNADOS
